time, pressure
20:13:02.692, 1003.61
20:13:03.720, 1003.54
20:13:04.750, 1003.51
20:13:05.732, 1003.66
20:13:06.763, 1003.55
20:13:07.744, 1003.55
20:13:08.774, 1003.48
20:13:09.758, 1003.70
20:13:10.786, 1003.54
20:13:11.771, 1003.61
20:13:12.801, 1003.49
20:13:13.783, 1003.50
20:13:14.813, 1003.65
20:13:15.798, 1003.58
20:13:16.827, 1003.50
20:13:17.811, 1003.57
20:13:18.795, 1003.51
20:13:19.825, 1003.53
20:13:20.808, 1003.59
20:13:21.840, 1003.57
20:13:22.823, 1003.42
20:13:23.851, 1003.54
20:13:24.838, 1003.47
20:13:25.868, 1003.53
20:13:26.853, 1003.52
20:13:27.884, 1003.51
20:13:28.867, 1003.50
20:13:29.894, 1003.53
20:13:30.876, 1003.46
20:13:31.904, 1003.55
20:13:32.887, 1003.57
20:13:33.915, 1003.50
20:13:34.899, 1003.51
20:13:35.928, 1003.56
20:13:36.913, 1003.51
20:13:37.946, 1003.57
20:13:38.929, 1003.54
20:13:39.956, 1003.49
20:13:40.940, 1003.50
20:13:41.968, 1003.58
20:13:42.950, 1003.64
20:13:43.979, 1003.53
20:13:44.961, 1003.60
20:13:45.988, 1003.58
20:13:47.019, 1003.50
20:13:48.003, 1003.59
20:13:48.986, 1003.45
20:13:50.017, 1003.59
20:13:50.999, 1003.53
20:13:52.029, 1003.64
20:13:53.013, 1003.56
20:13:54.041, 1003.49
20:13:55.027, 1003.59
20:13:56.057, 1003.53
20:13:57.040, 1003.62
20:13:58.073, 1003.51
20:13:59.055, 1003.57
20:14:00.083, 1003.52
20:14:01.068, 1003.57
20:14:02.098, 1003.42
20:14:03.078, 1003.60
20:14:04.110, 1003.52
20:14:05.093, 1003.50
20:14:06.121, 1003.59
20:14:07.103, 1003.56
20:14:08.134, 1003.55
20:14:09.116, 1003.53
20:14:10.142, 1003.56
20:14:11.127, 1003.57
20:14:12.158, 1003.58
20:14:13.140, 1003.63
20:14:14.166, 1003.58
20:14:15.197, 1003.53
20:14:16.177, 1003.64
20:14:17.209, 1003.60
20:14:18.192, 1003.61
20:14:19.221, 1003.65
20:14:20.205, 1003.61
20:14:21.235, 1003.48
20:14:22.216, 1003.57
20:14:23.247, 1003.53
20:14:24.231, 1003.51
20:14:25.262, 1003.62
20:14:26.243, 1003.56
20:14:27.274, 1003.53
20:14:28.257, 1003.54
20:14:29.286, 1003.50
20:14:30.271, 1003.50
20:14:31.299, 1003.53
20:14:32.280, 1003.50
20:14:33.310, 1003.42
20:14:34.293, 1003.49
20:14:35.324, 1003.51
20:14:36.308, 1003.64
20:14:37.340, 1003.50
20:14:38.324, 1003.50
20:14:39.308, 1003.44
20:14:40.339, 1003.60
20:14:41.322, 1003.63
20:14:42.350, 1003.55
20:14:43.333, 1003.55
20:14:44.361, 1003.48
20:14:45.390, 1003.60
20:14:46.376, 1003.57
20:14:47.359, 1003.50
20:14:48.389, 1003.56
20:14:49.373, 1003.59
20:14:50.402, 1003.43
20:14:51.384, 1003.65
20:14:52.414, 1003.56
20:14:53.397, 1003.66
20:14:54.427, 1003.65
20:14:55.410, 1003.56
20:14:56.441, 1003.55
20:14:57.424, 1003.60
20:14:58.455, 1003.58
20:14:59.437, 1003.59
20:15:00.468, 1003.53
20:15:01.449, 1003.53
20:15:02.478, 1003.55
20:15:03.461, 1003.50
20:15:04.489, 1003.52
20:15:05.474, 1003.66
20:15:06.503, 1003.65
20:15:07.486, 1003.63
20:15:08.516, 1003.61
20:15:09.500, 1003.48
20:15:10.530, 1003.59
20:15:11.512, 1003.57
20:15:12.544, 1003.54
20:15:13.526, 1003.63
20:15:14.553, 1003.63
20:15:15.538, 1003.61
20:15:16.567, 1003.52
20:15:17.597, 1003.55
20:15:18.580, 1003.58
20:15:19.564, 1003.63
20:15:20.594, 1003.46
20:15:21.577, 1003.56
20:15:22.606, 1003.63
20:15:23.635, 1003.58
20:15:24.614, 1003.58
20:15:25.643, 1003.56
20:15:26.622, 1003.62
20:15:27.652, 1003.51
20:15:28.633, 1003.62
20:15:29.664, 1003.68
20:15:30.647, 1003.65
20:15:31.675, 1003.57
20:15:32.656, 1003.59
20:15:33.685, 1003.56
20:15:34.669, 1003.60
20:15:35.695, 1003.51
20:15:36.678, 1003.62
20:15:37.710, 1003.62
20:15:38.692, 1003.67
20:15:39.721, 1003.53
20:15:40.706, 1003.65
20:15:41.735, 1003.53
20:15:42.718, 1003.57
20:15:43.747, 1003.69
20:15:44.731, 1003.49
20:15:45.760, 1003.59
20:15:46.744, 1003.63
20:15:47.774, 1003.60
20:15:48.760, 1003.60
20:15:49.791, 1003.58
20:15:50.773, 1003.55
20:15:51.802, 1003.56
20:15:52.786, 1003.57
20:15:53.816, 1003.59
20:15:54.797, 1003.62
20:15:55.826, 1003.59
20:15:56.811, 1003.62
20:15:57.842, 1003.59
20:15:58.823, 1003.57
20:15:59.854, 1003.58
20:16:00.834, 1003.52
20:16:01.865, 1003.50
20:16:02.850, 1003.63
20:16:03.881, 1003.53
20:16:04.860, 1003.54
20:16:05.887, 1003.48
20:16:06.870, 1003.65
20:16:07.900, 1003.50
20:16:08.883, 1003.53
20:16:09.911, 1003.63
20:16:10.895, 1003.56
20:16:11.925, 1003.49
20:16:12.909, 1003.54
20:16:13.939, 1003.55
20:16:14.921, 1003.51
20:16:15.950, 1003.65
20:16:16.934, 1003.50
20:16:17.963, 1003.55
20:16:18.947, 1003.59
20:16:19.976, 1003.50
20:16:20.957, 1003.65
20:16:21.985, 1003.59
20:16:22.968, 1003.57
20:16:23.999, 1003.62
20:16:24.981, 1003.60
20:16:26.013, 1003.49
20:16:26.998, 1003.55
20:16:28.028, 1003.57
20:16:29.011, 1003.57
20:16:30.041, 1003.55
20:16:31.026, 1003.52
20:16:32.055, 1003.54
20:16:33.037, 1003.49
20:16:34.068, 1003.55
20:16:35.054, 1003.48
20:16:36.083, 1003.62
20:16:37.065, 1003.59
20:16:38.098, 1003.59
20:16:39.082, 1003.66
20:16:40.113, 1003.72
20:16:41.097, 1003.66
20:16:42.126, 1003.55
20:16:43.107, 1003.64
20:16:44.139, 1003.54
20:16:45.121, 1003.57
20:16:46.152, 1003.60
20:16:47.137, 1003.57
20:16:48.167, 1003.63
20:16:49.149, 1003.65
20:16:50.179, 1003.66
20:16:51.162, 1003.66
20:16:52.191, 1003.61
20:16:53.172, 1003.61
20:16:54.201, 1003.56
20:16:55.183, 1003.54
20:16:56.215, 1003.63
20:16:57.200, 1003.61
20:16:58.231, 1003.59
20:16:59.770, 1003.59
20:17:00.239, 1003.58
20:17:01.224, 1003.68
20:17:02.253, 1003.61
20:17:03.238, 1003.56
20:17:04.270, 1003.67
20:17:05.255, 1003.56
20:17:06.284, 1003.58
20:17:07.268, 1003.58
20:17:08.299, 1003.55
20:17:09.282, 1003.56
20:17:10.269, 1003.56
20:17:11.301, 1003.58
20:17:12.283, 1003.56
20:17:13.311, 1003.59
20:17:14.295, 1003.56
20:17:15.324, 1003.59
20:17:16.351, 1003.62
20:17:17.336, 1003.64
20:17:18.320, 1003.66
20:17:19.350, 1003.58
20:17:20.333, 1003.56
20:17:21.364, 1003.67
20:17:22.348, 1003.57
20:17:23.377, 1003.58
20:17:24.360, 1003.59
20:17:25.390, 1003.50
20:17:26.373, 1003.52
20:17:27.405, 1003.59
20:17:28.390, 1003.56
20:17:29.420, 1003.59
20:17:30.402, 1003.63
20:17:31.433, 1003.59
20:17:32.416, 1003.58
20:17:33.446, 1003.53
20:17:34.431, 1003.70
20:17:35.459, 1003.61
20:17:36.441, 1003.69
20:17:37.472, 1003.59
20:17:38.456, 1003.57
20:17:39.486, 1003.68
20:17:40.470, 1003.62
20:17:41.501, 1003.59
20:17:42.483, 1003.61
20:17:43.514, 1003.58
20:17:44.497, 1003.61
20:17:45.528, 1003.62
20:17:46.511, 1003.55
20:17:47.543, 1003.67
20:17:48.527, 1003.65
20:17:49.558, 1003.63
20:17:50.541, 1003.69
20:17:51.570, 1003.56
20:17:52.553, 1003.58
20:17:53.582, 1003.62
20:17:54.564, 1003.58
20:17:55.594, 1003.60
20:17:56.578, 1003.61
20:17:57.608, 1003.55
20:17:58.589, 1003.59
20:17:59.617, 1003.56
20:18:00.601, 1003.57
20:18:01.631, 1003.52
20:18:02.614, 1003.56
20:18:03.645, 1003.54
20:18:04.628, 1003.66
20:18:05.658, 1003.50
20:18:06.643, 1003.57
20:18:07.673, 1003.64
20:18:08.658, 1003.63
20:18:09.688, 1003.56
20:18:10.671, 1003.64
20:18:11.700, 1003.68
20:18:12.683, 1003.64
20:18:13.716, 1003.60
20:18:14.699, 1003.67
20:18:15.727, 1003.70
20:18:16.711, 1003.68
20:18:17.740, 1003.62
20:18:18.723, 1003.59
20:18:19.754, 1003.63
20:18:20.734, 1003.55
20:18:21.764, 1003.65
20:18:22.747, 1003.67
20:18:23.778, 1003.51
20:18:24.760, 1003.53
20:18:25.788, 1003.77
20:18:26.772, 1003.57
20:18:27.802, 1003.57
20:18:28.786, 1003.55
20:18:29.817, 1003.54
20:18:30.802, 1003.58
20:18:31.833, 1003.59
20:18:32.815, 1003.71
20:18:33.845, 1003.63
20:18:34.827, 1003.62
20:18:35.858, 1003.66
20:18:36.841, 1003.62
20:18:37.872, 1003.61
20:18:38.856, 1003.64
20:18:39.839, 1003.59
20:18:40.868, 1003.66
20:18:41.897, 1003.53
20:18:42.882, 1003.72
20:18:43.864, 1003.58
20:18:44.893, 1003.65
20:18:45.879, 1003.70
20:18:46.908, 1003.62
20:18:47.893, 1003.71
20:18:48.921, 1003.60
20:18:49.905, 1003.69
20:18:50.934, 1003.58
20:18:51.917, 1003.72
20:18:52.948, 1003.60
20:18:53.930, 1003.59
20:18:54.959, 1003.67
20:18:55.944, 1003.66
20:18:56.974, 1003.51
20:18:57.956, 1003.62
20:18:58.987, 1003.51
20:18:59.972, 1003.60
20:19:01.003, 1003.59
20:19:01.984, 1003.56
20:19:03.014, 1003.58
20:19:03.997, 1003.62
20:19:05.025, 1003.51
20:19:06.009, 1003.70
20:19:07.038, 1003.69
20:19:08.023, 1003.66
20:19:09.053, 1003.56
20:19:10.037, 1003.59
20:19:11.064, 1003.63
20:19:12.047, 1003.57
20:19:13.077, 1003.59
20:19:14.060, 1003.57
20:19:15.092, 1003.60
20:19:16.074, 1003.63
20:19:17.105, 1003.67
20:19:18.088, 1003.65
20:19:19.116, 1003.76
20:19:20.099, 1003.69
20:19:21.129, 1003.60
20:19:22.114, 1003.61
20:19:23.141, 1003.69
20:19:24.169, 1003.63
20:19:25.151, 1003.60
20:19:26.182, 1003.57
20:19:27.166, 1003.58
20:19:28.150, 1003.72
20:19:29.182, 1003.69
20:19:30.163, 1003.67
20:19:31.193, 1003.62
20:19:32.174, 1003.64
20:19:33.206, 1003.70
20:19:34.234, 1003.69
20:19:35.218, 1003.62
20:19:36.243, 1003.61
20:19:37.227, 1003.63
20:19:38.256, 1003.61
20:19:39.240, 1003.64
20:19:40.271, 1003.57
20:19:41.252, 1003.72
20:19:42.281, 1003.66
20:19:43.264, 1003.67
20:19:44.292, 1003.54
20:19:45.277, 1003.78
20:19:46.306, 1003.64
20:19:47.289, 1003.63
20:19:48.319, 1003.64
20:19:49.304, 1003.62
20:19:50.334, 1003.62
20:19:51.317, 1003.65
20:19:52.347, 1003.61
20:19:53.330, 1003.66
20:19:54.358, 1003.60
20:19:55.341, 1003.61
20:19:56.371, 1003.64
20:19:57.354, 1003.63
20:19:58.383, 1003.56
20:19:59.367, 1003.70
20:20:00.394, 1003.55
20:20:01.375, 1003.57
20:20:02.383, 1003.55
20:20:03.399, 1003.67
20:20:04.420, 1003.61
20:20:05.405, 1003.67
20:20:06.435, 1003.68
20:20:07.420, 1003.53
20:20:08.450, 1003.50
20:20:09.434, 1003.62
20:20:10.460, 1003.56
20:20:11.442, 1003.55
20:20:12.471, 1003.51
20:20:13.452, 1003.55
20:20:14.484, 1003.58
20:20:15.467, 1003.64
20:20:16.496, 1003.62
20:20:17.480, 1003.64
20:20:18.509, 1003.60
20:20:19.491, 1003.56
20:20:20.520, 1003.65
20:20:21.505, 1003.44
20:20:22.533, 1003.69
20:20:23.514, 1003.58
20:20:24.542, 1003.64
20:20:25.524, 1003.56
20:20:26.552, 1003.64
20:20:27.536, 1003.65
20:20:28.564, 1003.64
20:20:29.547, 1003.69
20:20:30.577, 1003.61
20:20:31.560, 1003.64
20:20:32.588, 1003.58
20:20:33.571, 1003.65
20:20:34.599, 1003.63
20:20:35.580, 1003.60
20:20:36.611, 1003.64
20:20:37.594, 1003.73
20:20:38.624, 1003.64
20:20:39.607, 1003.57
20:20:40.636, 1003.66
20:20:41.620, 1003.62
20:20:42.649, 1003.58
20:20:43.676, 1003.61
20:20:44.658, 1003.64
20:20:45.688, 1003.66
20:20:46.670, 1003.57
20:20:47.699, 1003.62
20:20:48.682, 1003.70
20:20:49.713, 1003.56
20:20:50.697, 1003.64
20:20:51.726, 1003.63
20:20:52.710, 1003.66
20:20:53.739, 1003.64
20:20:54.722, 1003.72
20:20:55.753, 1003.60
20:20:56.739, 1003.63
20:20:57.723, 1003.59
20:20:58.752, 1003.71
20:20:59.781, 1003.61
20:21:00.762, 1003.75
20:21:01.791, 1003.61
20:21:02.776, 1003.65
20:21:03.805, 1003.63
20:21:04.788, 1003.53
20:21:05.818, 1003.64
20:21:06.798, 1003.63
20:21:07.828, 1003.70
20:21:08.811, 1003.72
20:21:09.841, 1003.66
20:21:10.826, 1003.71
20:21:11.855, 1003.67
20:21:12.837, 1003.61
20:21:13.868, 1003.65
20:21:14.850, 1003.65
20:21:15.880, 1003.68
20:21:16.864, 1003.69
20:21:17.895, 1003.72
20:21:18.879, 1003.69
20:21:19.907, 1003.68
20:21:20.891, 1003.65
20:21:21.922, 1003.69
20:21:22.902, 1003.61
20:21:23.934, 1003.62
20:21:24.918, 1003.62
20:21:25.947, 1003.81
20:21:26.931, 1003.64
20:21:27.961, 1003.68
20:21:28.944, 1003.74
20:21:29.973, 1003.60
20:21:30.956, 1003.66
20:21:31.986, 1003.71
20:21:32.970, 1003.67
20:21:34.001, 1003.74
20:21:34.982, 1003.63
20:21:36.012, 1003.67
20:21:36.997, 1003.64
20:21:38.028, 1003.66
20:21:39.012, 1003.57
20:21:39.996, 1003.70
20:21:41.024, 1003.66
20:21:42.007, 1003.64
20:21:43.039, 1003.68
20:21:44.020, 1003.67
20:21:45.051, 1003.57
20:21:46.036, 1003.65
20:21:47.066, 1003.66
20:21:48.049, 1003.71
20:21:49.081, 1003.68
20:21:50.065, 1003.67
20:21:51.094, 1003.71
20:21:52.076, 1003.58
20:21:53.109, 1003.75
20:21:54.091, 1003.61
20:21:55.118, 1003.58
20:21:56.103, 1003.71
20:21:57.135, 1003.71
20:21:58.119, 1003.75
20:21:59.149, 1003.69
20:22:00.133, 1003.66
20:22:01.162, 1003.73
20:22:02.145, 1003.59
20:22:03.176, 1003.63
20:22:04.157, 1003.64
20:22:05.185, 1003.65
20:22:06.169, 1003.57
20:22:07.201, 1003.68
20:22:08.183, 1003.65
20:22:09.212, 1003.69
20:22:10.196, 1003.68
20:22:11.225, 1003.78
20:22:12.208, 1003.54
20:22:13.240, 1003.60
20:22:14.225, 1003.66
20:22:15.255, 1003.55
20:22:16.238, 1003.57
20:22:17.267, 1003.61
20:22:18.251, 1003.64
20:22:19.282, 1003.77
20:22:20.265, 1003.67
20:22:21.295, 1003.67
20:22:22.278, 1003.73
20:22:23.309, 1003.73
20:22:24.290, 1003.69
20:22:25.318, 1003.63
20:22:26.301, 1003.68
20:22:27.331, 1003.65
20:22:28.315, 1003.60
20:22:29.344, 1003.70
20:22:30.327, 1003.70
20:22:31.357, 1003.62
20:22:32.341, 1003.63
20:22:33.372, 1003.59
20:22:34.355, 1003.65
20:22:35.383, 1003.65
20:22:36.367, 1003.68
20:22:37.395, 1003.63
20:22:38.377, 1003.71
20:22:39.403, 1003.72
20:22:40.384, 1003.64
20:22:41.412, 1003.67
20:22:42.439, 1003.71
20:22:43.423, 1003.67
20:22:44.450, 1003.69
20:22:45.434, 1003.63
20:22:46.462, 1003.69
20:22:47.445, 1003.72
20:22:48.474, 1003.66
20:22:49.458, 1003.71
20:22:50.489, 1003.64
20:22:51.471, 1003.68
20:22:52.502, 1003.69
20:22:53.485, 1003.69
20:22:54.514, 1003.69
20:22:55.496, 1003.78
20:22:56.527, 1003.71
20:22:57.511, 1003.62
20:22:58.539, 1003.61
20:22:59.522, 1003.66
20:23:00.551, 1003.69
20:23:01.534, 1003.70
20:23:02.564, 1003.66
20:23:03.546, 1003.71
20:23:04.577, 1003.75
20:23:05.559, 1003.71
20:23:06.590, 1003.71
20:23:07.571, 1003.70
20:23:08.598, 1003.73
20:23:09.582, 1003.74
20:23:10.612, 1003.70
20:23:11.594, 1003.62
20:23:12.625, 1003.70
20:23:13.608, 1003.72
20:23:14.637, 1003.72
20:23:15.620, 1003.74
20:23:16.649, 1003.80
20:23:17.633, 1003.62
20:23:18.663, 1003.67
20:23:19.645, 1003.64
20:23:20.675, 1003.63
20:23:21.656, 1003.75
20:23:22.687, 1003.69
20:23:23.670, 1003.62
20:23:24.700, 1003.67
20:23:25.686, 1003.70
20:23:26.715, 1003.77
20:23:27.697, 1003.70
20:23:28.729, 1003.65
20:23:29.712, 1003.70
20:23:30.742, 1003.68
20:23:31.725, 1003.63
20:23:32.757, 1003.75
20:23:33.738, 1003.65
20:23:34.769, 1003.73
20:23:35.751, 1003.74
20:23:36.782, 1003.71
20:23:37.766, 1003.67
20:23:38.751, 1003.67
20:23:39.781, 1003.71
20:23:40.764, 1003.75
20:23:41.794, 1003.72
20:23:42.778, 1003.74
20:23:43.807, 1003.66
20:23:44.790, 1003.65
20:23:45.818, 1003.71
20:23:46.848, 1003.59
20:23:47.830, 1003.67
20:23:48.860, 1003.63
20:23:49.841, 1003.69
20:23:50.870, 1003.77
20:23:51.853, 1003.70
20:23:52.882, 1003.58
20:23:53.865, 1003.66
20:23:54.895, 1003.68
20:23:55.877, 1003.66
20:23:56.906, 1003.68
20:23:57.889, 1003.68
20:23:58.918, 1003.73
20:23:59.901, 1003.71
20:24:00.929, 1003.69
20:24:01.911, 1003.68
20:24:02.940, 1003.67
20:24:03.923, 1003.71
20:24:04.954, 1003.64
20:24:05.937, 1003.78
20:24:06.965, 1003.65
20:24:07.946, 1003.72
20:24:08.977, 1003.63
20:24:09.958, 1003.69
20:24:10.986, 1003.62
20:24:11.968, 1003.72
20:24:12.998, 1003.76
20:24:13.981, 1003.71
20:24:15.012, 1003.62
20:24:15.993, 1003.66
20:24:17.022, 1003.69
20:24:18.004, 1003.67
20:24:19.035, 1003.66
20:24:20.020, 1003.63
20:24:21.050, 1003.64
20:24:22.034, 1003.65
20:24:23.063, 1003.59
20:24:24.046, 1003.76
20:24:25.075, 1003.66
20:24:26.058, 1003.71
20:24:27.085, 1003.73
20:24:28.068, 1003.61
20:24:29.100, 1003.73
20:24:30.083, 1003.78
20:24:31.114, 1003.61
20:24:32.096, 1003.70
20:24:33.125, 1003.62
20:24:34.111, 1003.70
20:24:35.141, 1003.77
20:24:36.123, 1003.62
20:24:37.154, 1003.61
20:24:38.135, 1003.66
20:24:39.164, 1003.78
20:24:40.148, 1003.73
20:24:41.178, 1003.76
20:24:42.162, 1003.64
20:24:43.192, 1003.67
20:24:44.176, 1003.67
20:24:45.205, 1003.67
20:24:46.188, 1003.75
20:24:47.217, 1003.74
20:24:48.199, 1003.72
20:24:49.227, 1003.58
20:24:50.212, 1003.72
20:24:51.242, 1003.61
20:24:52.224, 1003.72
20:24:53.255, 1003.75
20:24:54.238, 1003.70
20:24:55.268, 1003.71
20:24:56.250, 1003.73
20:24:57.279, 1003.75
20:24:58.262, 1003.68
20:24:59.295, 1003.67
20:25:00.279, 1003.64
20:25:01.308, 1003.67
20:25:02.292, 1003.66
20:25:03.323, 1003.74
20:25:04.306, 1003.70
20:25:05.336, 1003.70
20:25:06.319, 1003.65
20:25:07.346, 1003.71
20:25:08.328, 1003.78
20:25:09.357, 1003.74
20:25:10.340, 1003.72
20:25:11.371, 1003.86
20:25:12.353, 1003.66
20:25:13.384, 1003.71
20:25:14.369, 1003.68
20:25:15.400, 1003.68
20:25:16.381, 1003.61
20:25:17.412, 1003.64
20:25:18.396, 1003.62
20:25:19.426, 1003.65
20:25:20.408, 1003.70
20:25:21.439, 1003.63
20:25:22.421, 1003.76
20:25:23.451, 1003.59
20:25:24.433, 1003.81
20:25:25.463, 1003.65
20:25:26.445, 1003.68
20:25:27.473, 1003.69
20:25:28.456, 1003.71
20:25:29.487, 1003.73
20:25:30.472, 1003.68
20:25:31.502, 1003.69
20:25:32.486, 1003.61
20:25:33.517, 1003.70
20:25:34.502, 1003.72
20:25:35.532, 1003.77
20:25:36.514, 1003.66
20:25:37.545, 1003.68
20:25:38.530, 1003.69
20:25:39.561, 1003.69
20:25:40.544, 1003.70
20:25:41.573, 1003.76
20:25:42.555, 1003.68
20:25:43.581, 1003.64
20:25:44.565, 1003.57
20:25:45.596, 1003.69
20:25:46.577, 1003.73
20:25:47.607, 1003.64
20:25:48.591, 1003.74
20:25:49.621, 1003.77
20:25:50.603, 1003.70
20:25:51.634, 1003.73
20:25:52.616, 1003.79
20:25:53.647, 1003.69
20:25:54.632, 1003.78
20:25:55.661, 1003.78
20:25:56.643, 1003.82
20:25:57.669, 1003.74
20:25:58.651, 1003.74
20:25:59.681, 1003.79
20:26:00.662, 1003.71
20:26:01.692, 1003.66
20:26:02.676, 1003.74
20:26:03.705, 1003.66
20:26:04.690, 1003.73
20:26:05.720, 1003.72
20:26:06.701, 1003.80
20:26:07.731, 1003.73
20:26:08.717, 1003.70
20:26:09.746, 1003.74
20:26:10.729, 1003.72
20:26:11.761, 1003.80
20:26:12.745, 1003.80
20:26:13.774, 1003.73
20:26:14.759, 1003.66
20:26:15.788, 1003.76
20:26:16.769, 1003.78
20:26:17.801, 1003.70
20:26:18.784, 1003.74
20:26:19.815, 1003.74
20:26:20.799, 1003.72
20:26:21.827, 1003.76
20:26:22.810, 1003.79
20:26:23.838, 1003.80
20:26:24.822, 1003.73
20:26:25.850, 1003.67
20:26:26.831, 1003.89
20:26:27.866, 1003.85
20:26:28.847, 1003.70
20:26:29.878, 1003.75
20:26:30.860, 1003.75
20:26:31.890, 1003.73
20:26:32.873, 1003.71
20:26:33.904, 1003.83
20:26:34.885, 1003.76
20:26:35.914, 1003.73
20:26:36.896, 1003.79
20:26:37.925, 1003.77
20:26:38.909, 1003.78
20:26:39.940, 1003.72
20:26:40.925, 1003.73
20:26:41.954, 1003.70
20:26:42.937, 1003.76
20:26:43.965, 1003.75
20:26:44.949, 1003.75
20:26:45.978, 1003.75
20:26:46.959, 1003.78
20:26:47.991, 1003.77
20:26:48.973, 1003.73
20:26:50.003, 1003.77
20:26:50.988, 1003.80
20:26:52.019, 1003.83
20:26:53.002, 1003.83
20:26:54.034, 1003.75
20:26:55.017, 1003.84
20:26:56.046, 1003.77
20:26:57.027, 1003.68
20:26:58.058, 1003.76
20:26:59.039, 1003.72
20:27:00.068, 1003.77
20:27:01.053, 1003.74
20:27:02.082, 1003.81
20:27:03.064, 1003.81
20:27:04.096, 1003.73
20:27:05.081, 1003.78
20:27:06.110, 1003.75
20:27:07.094, 1003.72
20:27:08.124, 1003.77
20:27:09.109, 1003.74
20:27:10.138, 1003.80
20:27:11.123, 1003.78
20:27:12.155, 1003.77
20:27:13.138, 1003.80
20:27:14.169, 1003.64
20:27:15.152, 1003.73
20:27:16.182, 1003.73
20:27:17.166, 1003.80
20:27:18.198, 1003.71
20:27:19.182, 1003.77
20:27:20.212, 1003.79
20:27:21.197, 1003.79
20:27:22.181, 1003.74
20:27:23.212, 1003.71
20:27:24.194, 1003.77
20:27:25.224, 1003.77
20:27:26.207, 1003.78
20:27:27.237, 1003.74
20:27:28.222, 1003.67
20:27:29.255, 1003.79
20:27:30.237, 1003.79
20:27:31.268, 1003.76
20:27:32.251, 1003.81
20:27:33.282, 1003.82
20:27:34.266, 1003.77
20:27:35.296, 1003.84
20:27:36.278, 1003.83
20:27:37.307, 1003.71
20:27:38.292, 1003.84
20:27:39.321, 1003.72
20:27:40.305, 1003.76
20:27:41.336, 1003.77
20:27:42.319, 1003.83
20:27:43.348, 1003.72
20:27:44.332, 1003.85
20:27:45.363, 1003.79
20:27:46.348, 1003.79
20:27:47.379, 1003.79
20:27:48.364, 1003.76
20:27:49.395, 1003.82
20:27:50.378, 1003.78
20:27:51.409, 1003.77
20:27:52.392, 1003.66
20:27:53.420, 1003.88
20:27:54.404, 1003.74
20:27:55.435, 1003.80
20:27:56.417, 1003.81
20:27:57.446, 1003.73
20:27:58.430, 1003.83
20:27:59.460, 1003.71
20:28:00.444, 1003.71
20:28:01.473, 1003.69
20:28:02.457, 1003.83
20:28:03.487, 1003.66
20:28:04.472, 1003.88
20:28:05.456, 1003.76
20:28:06.486, 1003.73
20:28:07.470, 1003.80
20:28:08.498, 1003.77
20:28:09.526, 1003.83
20:28:10.512, 1003.77
20:28:11.496, 1003.65
20:28:12.526, 1003.81
20:28:13.510, 1003.78
20:28:14.542, 1003.91
20:28:15.526, 1003.82
20:28:16.556, 1003.75
20:28:17.540, 1003.85
20:28:18.573, 1003.83
20:28:19.556, 1003.83
20:28:20.587, 1003.83
20:28:21.570, 1003.82
20:28:22.600, 1003.89
20:28:23.582, 1003.82
20:28:24.614, 1003.81
20:28:25.598, 1003.80
20:28:26.625, 1003.76
20:28:27.606, 1003.84
20:28:28.640, 1003.81
20:28:29.624, 1003.84
20:28:30.654, 1003.80
20:28:31.639, 1003.81
20:28:32.669, 1003.89
20:28:33.652, 1003.91
20:28:34.684, 1003.81
20:28:35.665, 1003.75
20:28:36.695, 1003.80
20:28:37.677, 1003.85
20:28:38.710, 1003.90
20:28:39.693, 1003.79
20:28:40.724, 1003.76
20:28:41.704, 1003.83
20:28:42.733, 1003.80
20:28:43.718, 1003.83
20:28:44.749, 1003.78
20:28:45.733, 1003.83
20:28:46.760, 1003.83
20:28:47.746, 1003.96
20:28:48.776, 1003.75
20:28:49.759, 1003.80
20:28:50.789, 1003.88
20:28:51.773, 1003.83
20:28:52.758, 1003.77
20:28:53.790, 1003.73
20:28:54.772, 1003.74
20:28:55.805, 1003.77
20:28:56.787, 1003.76
20:28:57.818, 1003.81
20:28:58.799, 1003.79
20:28:59.829, 1003.83
20:29:00.812, 1003.86
20:29:01.841, 1003.88
20:29:02.825, 1003.78
20:29:03.856, 1003.82
20:29:04.840, 1003.85
20:29:05.868, 1003.82
20:29:06.850, 1003.81
20:29:07.881, 1003.81
20:29:08.865, 1003.79
20:29:09.895, 1003.84
20:29:10.879, 1003.76
20:29:11.909, 1003.78
20:29:12.892, 1003.87
20:29:13.922, 1003.84
20:29:14.908, 1003.86
20:29:15.937, 1003.84
20:29:16.919, 1003.82
20:29:17.951, 1003.83
20:29:18.936, 1003.70
20:29:19.965, 1003.71
20:29:20.948, 1003.74
20:29:21.977, 1003.76
20:29:22.962, 1003.85
20:29:23.993, 1003.80
20:29:24.977, 1003.74
20:29:26.006, 1003.91
20:29:26.990, 1003.64
20:29:28.020, 1003.80
20:29:29.004, 1003.78
20:29:30.035, 1003.87
20:29:31.018, 1003.80
20:29:32.050, 1003.84
20:29:33.034, 1003.77
20:29:34.064, 1003.80
20:29:35.049, 1003.81
20:29:36.033, 1003.81
20:29:37.063, 1003.89
20:29:38.046, 1003.85
20:29:39.079, 1003.86
20:29:40.063, 1003.90
20:29:41.095, 1003.80
20:29:42.077, 1003.66
20:29:43.107, 1003.74
20:29:44.091, 1003.85
20:29:45.120, 1003.78
20:29:46.104, 1003.82
20:29:47.133, 1003.85
